,playerID,espn_id,last_name,swish_id,depth_chart_order,news_updated,high_school,stats_id,active,rotowire_id,hashtag,full_name,player_id,injury_start_date,practice_participation,depth_chart_position,rotoworld_id,years_exp,gsis_id,status,metadata,college,fantasy_data_id,fantasy_positions,injury_status,oddsjam_id,pandascore_id,height,team_changed_at,age,injury_body_part,search_first_name,birth_city,birth_date,search_rank,number,yahoo_id,birth_country,sport,competitions,sportradar_id,position,weight,search_last_name,first_name,search_full_name,birth_state,opta_id,practice_description,team_abbr,injury_notes,team
6669,12131,,Hudson,1176122.0,,,Scott County (KY),,True,,#bryanhudson-NFL-NYG-60,Bryan Hudson,12131,,,OL,,1.0,,Active,"{'channel_id': '1113708815389323264', 'rookie_year': '2024'}",Louisville,,['OL'],,F4F49D16019C,,77,,24.0,,bryan,,2001-01-11,9999999.0,60.0,,,nfl,[],e92bd7c0-07be-11ef-8acd-b170ddeb1ce6,OL,305,hudson,Bryan,bryanhudson,,,,,,NYG
6670,4591,3045206.0,Thomas,,,1578763520308.0,Marlington (OH),,False,12474.0,#dymontethomas-NFL-FA-35,Dymonte Thomas,4591,,,,,5.0,00-0033675,Inactive,,Michigan,19478.0,['DB'],,,,74,,28.0,,dymonte,,1993-11-30,9999999.0,35.0,30825.0,,nfl,[],7e408bdc-df1a-44bf-878e-8cc790c40a3e,FS,199,thomas,Dymonte,dymontethomas,,,,,,
6671,4154,3045153.0,Johnson,,,1566409809096.0,Belle Vernon Area (PA),,False,12200.0,#dorianjohnson-NFL-FA-0,Dorian Johnson,4154,,,,,5.0,00-0033942,Inactive,,Pittsburgh,19000.0,['OL'],,,,77,,27.0,,dorian,,1994-10-21,9999999.0,0.0,30228.0,,nfl,[],3671d5fb-6f0b-4582-8007-0265a66cf2c1,G,305,johnson,Dorian,dorianjohnson,,,,,,
6672,4307,3049779.0,Torgersen,,,1525729201052.0,Edison (CA),784990.0,False,12488.0,#alektorgersen-NFL-FA-9,Alek Torgersen,4307,,,,,4.0,,Active,{'override_active': 'false'},Pennsylvania,19156.0,['QB'],,,,"6'2""",,26.0,,alek,,1995-01-13,9999999.0,9.0,30466.0,,nfl,[],759a8d3b-5697-4be4-9369-8940b44553bc,QB,229,torgersen,Alek,alektorgersen,,,,,,
6673,12002,,Walcott,,,,Butler (KS),,True,,#alfahiymwalcott-NFL-FA,Alfahiym Walcott,12002,,,,,1.0,,Active,"{'channel_id': '1113708756887171072', 'rookie_year': '2024'}",Arkansas,,['DB'],,,,74,,,,alfahiym,,,9999999.0,,,,nfl,[],80e66e60-0709-11ef-bb28-a7c416c5d86e,DB,210,walcott,Alfahiym,alfahiymwalcott,,,,,,
6674,7937,,Spalding,,,,McKinleyville,,True,,#kylespalding-NFL-FA-60,Kyle Spalding,7937,,,,,1.0,,Active,{'channel_id': '1116853438873862144'},San Diego State,,['OL'],,,,78,,23.0,,kyle,,1998-08-08,,60.0,,,nfl,[],c44ee7df-a1fb-4fe3-a853-2c34f4e52297,OL,305,spalding,Kyle,kylespalding,,,,,,
6675,3396,2576498.0,Peake,,,1588021862005.0,Dorman (SC),602104.0,False,11001.0,#charonepeake-NFL-FA-17,Charone Peake,3396,,,,11410.0,6.0,00-0032959,Inactive,,Clemson,18157.0,['WR'],,,,74,,29.0,,charone,,1992-10-16,1042.0,17.0,29475.0,,nfl,[],58ea6518-6fb7-4e5a-a586-7202d4c5f07e,WR,209,peake,Charone,charonepeake,,,,,,
6676,168,9329.0,Novak,,,1519417801596.0,Albemarle (VA),151828.0,False,4661.0,#nicknovak-NFL-FA-9,Nick Novak,168,,,,3504.0,15.0,00-0023096,Inactive,,Maryland,4354.0,['K'],,,,"6'0""",,39.0,,nick,,1981-08-21,9999999.0,9.0,7505.0,,nfl,[],47cfc2a1-2b81-430e-8b30-ff5129e5c601,K,198,novak,Nick,nicknovak,,,,,,
6677,94,9720.0,Williams,,,1546007706398.0,Ruston (LA),216860.0,False,5152.0,#kylewilliams-NFL-FA-0,Kyle Williams,94,,,,3947.0,16.0,00-0024348,Injured Reserve,,Louisiana State,2550.0,['DL'],,,,73,,38.0,,kyle,,1983-06-10,9999999.0,0.0,7883.0,,nfl,[],57c5c69c-844e-41f1-9985-6fc178cee514,DT,303,williams,Kyle,kylewilliams,,,,,,
6678,2859,2574009.0,Hamilton,608403.0,,1636240222046.0,Natchez (MS),,True,10592.0,#justinhamilton-NFL-FA-79,Justin Hamilton,2859,,,,,7.0,00-0031636,Active,{'channel_id': '1116852823858872320'},Louisiana,17327.0,['DL'],,,,74,,29.0,,justin,,1993-07-27,9999999.0,79.0,28771.0,,nfl,[],1fb9a153-f1e0-4396-81fd-c3b1d331338f,DT,311,hamilton,Justin,justinhamilton,,,,,,
6679,1386,15826.0,Bernard,546076.0,,1682710817762.0,St. Thomas Aquinas (FL),546076.0,True,8622.0,#giovanibernard-NFL-FA-25,Giovani Bernard,1386,,,,8389.0,10.0,00-0030456,Active,{'channel_id': '1116852735153537024'},North Carolina,14916.0,['RB'],,,,69,,31.0,,giovani,,1991-11-22,9999999.0,25.0,26660.0,,nfl,[],24cf6148-f0af-4103-a215-e06956764953,RB,205,bernard,Giovani,giovanibernard,,,,,,
6680,11990,,DeLoach,1176362.0,,1734471322934.0,Islands (GA),,True,17962.0,#kalendeloach-NFL-FA-53,Kalen DeLoach,11990,,,,,1.0,,Active,"{'channel_id': '1113708728948912128', 'rookie_year': '2024'}",Florida State,,['LB'],,72E9DA7AA70A,,73,,24.0,,kalen,,2000-11-28,9999999.0,53.0,,,nfl,[],44448a10-0708-11ef-84e4-db58c31b93b5,LB,212,deloach,Kalen,kalendeloach,,,,,,
6681,5935,3122692.0,Jelks,,,1727214028291.0,Desert Vista (AZ),,True,13807.0,#jalenjelks-NFL-FA-57,Jalen Jelks,5935,,,,,3.0, 00-0035314,Active,{'channel_id': '1116853178554384384'},Oregon,20827.0,['DL'],,,,77,,25.0,,jalen,,1996-08-03,9999999.0,57.0,32073.0,,nfl,[],38bf12bf-5a77-4b2a-9d2a-e63008fe8be1,DE,256,jelks,Jalen,jalenjelks,,,,,,
6682,6824,4258195.0,Peoples-Jones,1050234.0,,1724951712166.0,Cass Tech (MI),,True,14457.0,#donovanpeoplesjones-NFL-FA-19,Donovan Peoples-Jones,6824,,,,,5.0,,Active,"{'channel_id': '1113708813669658625', 'rookie_year': '2020'}",Michigan,21754.0,['WR'],,AF61C5C907AB,,74,,25.0,,donovan,,1999-02-19,591.0,19.0,32857.0,,nfl,[],924edb03-29a9-42ae-92dd-ef7e8a498095,WR,208,peoplesjones,Donovan,donovanpeoplesjones,,,,,,
6683,6222,3916676.0,Hollman,871187.0,,1732750860996.0,Burlington Township (NJ),871187.0,True,13729.0,#kadarhollman-NFL-HOU-32,Ka'dar Hollman,6222,,,DB,,6.0, 00-0034990,Inactive,"{'channel_id': '1113708872012427264', 'rookie_year': '2019'}",Toledo,21116.0,['DB'],IR,1310DBA3D030,,72,,30.0,Knee - ACL,kadar,,1994-09-18,9999999.0,32.0,32017.0,,nfl,[],ca08b2bc-7fad-4dec-88d9-5f5f9712a830,DB,196,hollman,Ka'dar,kadarhollman,,,,,Surgery,HOU
6684,2817,2983134.0,Rodriguez,,,,,700055.0,False,,#danielrodriguez-NFL-FA-3,Daniel Rodriguez,2817,,,,,0.0,,Inactive,,Clemson,17285.0,['WR'],,,,"5'8""",,29.0,,daniel,,1988-01-08,9999999.0,3.0,29089.0,,nfl,[],fa1ac661-9b71-4dbd-8321-f3c6a7ec79e6,WR,180,rodriguez,Daniel,danielrodriguez,,,,,,
6685,805,14176.0,Kearse,,,,Savannah (GA),,False,7584.0,#frankkearse-NFL-FA-72,Frank Kearse,805,,,,,9.0,,Inactive,,Alabama A&M,12758.0,['DL'],,,,"6'5""",,31.0,,frank,,1988-10-28,9999999.0,72.0,25018.0,,nfl,[],519b3fe8-6054-48dd-8c34-2517ffcff90d,DE,310,kearse,Frank,frankkearse,,,,,,
6686,1713,16623.0,Schmidt,,,1543364722046.0,Liberty (CA),515262.0,False,9027.0,#coltonschmidt-NFL-FA-6,Colton Schmidt,1713,,,,,9.0,00-0030551,Inactive,,California-Davis,15625.0,['P'],,,,71,,31.0,,colton,,1990-10-27,9999999.0,6.0,27459.0,,nfl,[],ca668ed5-05b3-41da-a3a4-6fa8982968f6,P,224,schmidt,Colton,coltonschmidt,,,,,,
6687,12123,,Ford-Dement,1165790.0,,1723570547849.0,Whitehouse (TX),,True,18151.0,#kalebforddement-NFL-FA-40,Kaleb Ford-Dement,12123,,,,,0.0,,Active,"{'channel_id': '1113708796246519808', 'rookie_year': '2024'}",Texas State,,['DB'],,5155527D05DD,,71,,25.0,,kaleb,,1999-08-17,9999999.0,40.0,,,nfl,[],ff603180-075a-11ef-a2b3-55e7ae2101f5,CB,178,forddement,Kaleb,kalebforddement,,,,,,
6688,2532,2513351.0,Brown,,,,Morgan Park (IL),557446.0,True,10498.0,#daronbrown-NFL-FA-81,Da'Ron Brown,2532,,,,,7.0,00-0031960,Active,{'channel_id': '1116852813209534464'},Northern Illinois,16992.0,['WR'],,,,72,,30.0,,daron,,1991-09-21,9999999.0,81.0,28621.0,,nfl,[],e56336e9-0455-4ec1-aefe-b54a4a52c999,WR,199,brown,Da'Ron,daronbrown,,,,,,
6689,268,8416.0,Smith,,,1618934403490.0,Helix (CA),217357.0,True,4306.0,#alexsmith-NFL-FA-0,Alex Smith,268,,,,3119.0,17.0,00-0023436,Injured Reserve,{'channel_id': '1116852818863456256'},Utah,6739.0,['QB'],,,,76,,37.0,,alex,,1984-05-07,425.0,0.0,7177.0,,nfl,[],2fda010a-8c62-4c07-b601-4ba03f57e6af,QB,213,smith,Alex,alexsmith,,,,,,
6690,792,14127.0,Vandervelde,,,,Central (IA),,False,7586.0,#julianvandervelde-NFL-FA-61,Julian Vandervelde,792,,,,,9.0,,Inactive,,Iowa,12718.0,['OL'],,,,"6'2""",,32.0,,julian,,1987-10-07,9999999.0,61.0,,,nfl,[],84dd5076-eeb2-4ec4-be37-43194b37b164,G,300,vandervelde,Julian,julianvandervelde,,,,,,
6691,6192,3045141.0,Blewitt,742386.0,,1651519571350.0,West Potomac (VA),,True,13896.0,#chrisblewitt-NFL-FA-12,Chris Blewitt,6192,,,,,3.0,,Active,{'channel_id': '1116853214621204480'},Pittsburgh,21093.0,['K'],,,,69,,27.0,,chris,,1995-05-02,675.0,12.0,31819.0,,nfl,[],d2be306a-9244-42f7-a3f6-46595f59f850,K,195,blewitt,Chris,chrisblewitt,,,,,,
6692,746,13408.0,Malone,,,,,,False,,#robertmalone-NFL-FA-3,Robert Malone,746,,,,,3.0,,Inactive,,Fresno State,12391.0,['P'],,,,"6'2""",,29.0,,robert,,1988-02-04,9999999.0,3.0,24482.0,,nfl,[],2c406098-5772-4183-8698-ed0787bf8bf2,P,215,malone,Robert,robertmalone,,,,,,
6693,12110,,Crum,1117111.0,,1736634351065.0,Laramie (WY),,True,18007.0,#frankcrum-NFL-DEN-73,Frank Crum,12110,,,OL,,0.0,,Active,"{'channel_id': '1113708828253253632', 'rookie_year': ''}",Wyoming,,['OT'],Out,097597CF2F41,,79,,24.0,Illness,frank,,2000-05-14,9999999.0,73.0,,,nfl,[],dcb90680-0731-11ef-9d4c-f327158ee94e,OT,315,crum,Frank,frankcrum,,,,,,DEN
6694,689,12698.0,Miller,,,1530569701243.0,Shoemaker (TX),300512.0,False,6156.0,#roymiller-NFL-FA-98,Roy Miller,689,,,,5328.0,11.0,,Inactive,,Texas,12056.0,['DL'],,,,"6'2""",,33.0,,roy,,1987-07-09,9999999.0,98.0,9345.0,,nfl,[],2678c1f7-f4ee-4f6b-83c4-4fe5a1e0a0f4,DT,318,miller,Roy,roymiller,,,,,,
6695,3491,2971289.0,Marshall,,,1573064721944.0,Valley Christian (CA),689726.0,False,11125.0,#byronmarshall-NFL-FA-40,Byron Marshall,3491,,,,11561.0,6.0,00-0032964,Inactive,,Oregon,18256.0,['RB'],,,,69,,27.0,,byron,,1994-02-13,9999999.0,40.0,29680.0,,nfl,[],5274fac8-fa34-46fa-ac4d-7b58bb84999f,RB,225,marshall,Byron,byronmarshall,,,,,,
6696,3583,2979507.0,Smith,,,1536333601993.0,Kent School (CT),691801.0,False,11202.0,#tevaunsmith-NFL-FA-17,Tevaun Smith,3583,,,,,6.0,00-0032358,Inactive,,Iowa,18362.0,['WR'],,,,74,,28.0,,tevaun,,1993-01-30,9999999.0,17.0,29612.0,,nfl,[],331daf6e-84ba-4944-b956-05c8f4bd4663,WR,205,smith,Tevaun,tevaunsmith,,,,,,
6697,5327,3915388.0,McKenzie,877221.0,,1637621729561.0,Clayton Valley (CA),,True,12571.0,#kahlilmckenzie-NFL-FA-69,Kahlil McKenzie,5327,,,,,5.0,00-0034731,Active,{'channel_id': '1116853087772868608'},Tennessee,20027.0,"['DL', 'OL']",,,,75,,26.0,,kahlil,,1997-01-03,9999999.0,69.0,31168.0,,nfl,[],e738f88d-6a49-4efd-b53e-d031bc8c5772,DT,345,mckenzie,Kahlil,kahlilmckenzie,,,,,,
6698,3119,,Spagnuolo,,,1548370524240.0,,,False,,#stevespagnuolo-NFL-FA-0,Steve Spagnuolo,3119,,,,10323.0,0.0,,Inactive,,,17873.0,,,,,,,,,steve,,,9999999.0,0.0,,,nfl,[],,,,spagnuolo,Steve,stevespagnuolo,,,,,,
6699,3507,2577115.0,Turner,,,1566405307738.0,Harrisonburg (VA),,False,10965.0,#landonturner-NFL-FA-67,Landon Turner,3507,,,,,6.0,00-0032879,Inactive,,North Carolina,18273.0,['OL'],,,,76,,28.0,,landon,,1993-05-15,9999999.0,67.0,29863.0,,nfl,[],e710f662-a7ba-4a95-a5c8-982519ecb2ed,G,325,turner,Landon,landonturner,,,,,,
6700,7076,4240626.0,Thomas,,,1599312656175.0,East St. Louis (IL),,True,14382.0,#jeffthomas-NFL-FA-0,Jeff Thomas,7076,,,,,2.0,,Inactive,{'channel_id': '1116853330149113856'},Miami,21715.0,['WR'],,,,70,,24.0,,jeff,,1997-06-17,1776.0,0.0,33022.0,,nfl,[],a80ccad9-4e50-4796-955e-0278f0c9bd2f,WR,180,thomas,Jeff,jeffthomas,,,,,,
6701,5932,3121537.0,Benzschawel,836182.0,,1641247558518.0,Grafton (WI),,True,13580.0,#beaubenzschawel-NFL-FA-68,Beau Benzschawel,5932,,,,,3.0, 00-0035323,Active,{'channel_id': '1116853178155925504'},Wisconsin,21030.0,"['OG', 'OL']",,,,78,,27.0,,beau,,1995-09-10,9999999.0,68.0,32450.0,,nfl,[],d6ac9c49-ef2f-44be-a5df-dc57ce23fcc9,G,300,benzschawel,Beau,beaubenzschawel,,,,,,
6702,2625,2516019.0,Mincy,,,,Southwest DeKalb,,True,,#jonathonmincy-NFL-FA-31,Jonathon Mincy,2625,,,,,7.0,00-0031978,Inactive,{'channel_id': '1116852817168957440'},Auburn,17093.0,['DB'],NA,,,70,,29.0,,jonathon,,1992-09-05,9999999.0,31.0,29027.0,,nfl,[],5f06c995-7b1c-4da1-8bce-5ab5f63a901d,FS,199,mincy,Jonathon,jonathonmincy,,,,,,
6703,34,10713.0,Thomas,,,,TF South (IL),215734.0,False,5517.0,#pierrethomas-NFL-FA-39,Pierre Thomas,34,,,,4503.0,13.0,,Inactive,,Illinois,957.0,['RB'],,,,"5'11""",,35.0,,pierre,,1984-12-18,9999999.0,39.0,8561.0,,nfl,[],e2782d05-3e61-4c4f-93a6-70eed054e5ba,RB,215,thomas,Pierre,pierrethomas,,,,,,
6704,11159,,Bowens,1229022.0,,1693240848010.0,Long Beach Polytechnic (CA),,True,17246.0,#zionbowens-NFL-FA-84,Zion Bowens,11159,,,,,1.0,,Active,{'channel_id': '1116852658125144064'},Hawai'i,,['WR'],,,,73,,24.0,,zion,,1999-08-17,461.0,84.0,,,nfl,[],46a2daf0-e8eb-11ed-96b8-55e57d936c8e,WR,185,bowens,Zion,zionbowens,,,,,,
6705,6980,3929936.0,Runyan,883097.0,,1736181605625.0,St. Joseph's Prep (PA),,True,14471.0,#jonrunyan-NFL-NYG-76,Jon Runyan,6980,,,OL,,5.0,,Inactive,"{'channel_id': '1113708673890283520', 'rookie_year': '2020'}",Michigan,22040.0,['OL'],IR,0B45C50CC128,,76,,27.0,Ankle,jon,,1997-08-08,9999999.0,76.0,32862.0,,nfl,[],13bbc7df-2a25-44db-a79a-89ba6c1ac009,G,307,runyan,Jon,jonrunyan,,,,,Soreness,NYG
6706,6109,3917668.0,Ingold,880322.0,5.0,1735337444962.0,Bay Port (WI),880322.0,True,13806.0,#alecingold-NFL-MIA-30,Alec Ingold,6109,,,RB,,6.0, 00-0035125,Active,"{'channel_id': '1113708737907945472', 'rookie_year': '2019'}",Wisconsin,20819.0,['RB'],,C4E6B26006B2,,73,,28.0,,alec,,1996-07-09,508.0,30.0,32344.0,,nfl,[],7ade135c-0760-4548-b7d9-cf1174e2be33,FB,232,ingold,Alec,alecingold,,,,,,MIA
6707,3939,,Colvin,,3.0,,,,False,11660.0,#zachcolvin-NFL-FA-77,Zach Colvin,3939,,,RDT,,0.0,,Inactive,,Bowling Green,18772.0,['DL'],,,,"6'3""",,25.0,,zach,,1993-01-23,9999999.0,77.0,30069.0,,nfl,[],,DT,293,colvin,Zach,zachcolvin,,,,,,
6708,1418,15845.0,Hunter,,,1566590435427.0,Ocean Lakes (VA),542833.0,False,8618.0,#justinhunter-NFL-FA-11,Justin Hunter,1418,,,,8415.0,9.0,00-0030521,Inactive,,Tennessee,14978.0,['WR'],,,,76,,30.0,,justin,,1991-05-20,9999999.0,11.0,26657.0,,nfl,[],f636d7ce-05f9-43d7-b63f-351acb5c2a70,WR,203,hunter,Justin,justinhunter,,,,,,
6709,5860,3728305.0,Abram,871364.0,,1729639505569.0,East Marion (MS),,True,13546.0,#johnathanabram-NFL-FA-24,Johnathan Abram,5860,,,,14077.0,5.0, 00-0035693,Active,"{'channel_id': '1113708682769625088', 'rookie_year': '2019'}",Mississippi State,20731.0,['DB'],,3531DC54F211,,71,,27.0,,johnathan,,1996-10-25,9999999.0,24.0,31859.0,,nfl,[],26b6ac3e-facf-48eb-ae5b-afd30b2544b2,DB,205,abram,Johnathan,johnathanabram,,,,,,
6710,2043,16851.0,Carrethers,,,,Brentwood Academy (TN),499445.0,False,9399.0,#ryancarrethers-NFL-FA-90,Ryan Carrethers,2043,,,,,6.0,,Inactive,,Arkansas State,16335.0,['DL'],,,,"6'1""",,29.0,,ryan,,1991-02-26,9999999.0,90.0,27693.0,,nfl,[],d6295fde-7c53-4b70-b924-45762e90e3c8,NT,333,carrethers,Ryan,ryancarrethers,,,,,,
6711,4261,2977613.0,Clark,,,1567486514210.0,Madisonville North Hopkins (KY),696123.0,False,12241.0,#jeremyclark-NFL-FA-23,Jeremy Clark,4261,,,,,5.0,00-0033520,Inactive,,Michigan,19107.0,['DB'],,,,75,,27.0,,jeremy,,1994-06-29,9999999.0,23.0,30311.0,,nfl,[],e055cf84-9602-468a-a960-5240cab53aff,FS,220,clark,Jeremy,jeremyclark,,,,,,
6712,11448,,Boye-Doe,1129494.0,,,Lawrence (KS),,True,17632.0,#ekowboyedoe-NFL-ARI-36,Ekow Boye-Doe,11448,,,DB,,2.0,,Active,"{'channel_id': '1113708749333229568', 'rookie_year': '2023'}",Kansas State,,['DB'],,EDE5812EF913,,72,,25.0,,ekow,,1999-11-04,9999999.0,36.0,,,nfl,[],5f091f10-f32b-11ed-9d12-bd505e814068,CB,177,boyedoe,Ekow,ekowboyedoe,,,,,,ARI
6713,4803,2971581.0,Iese,,,,Sheldon,691039.0,True,,#nateiese-NFL-FA-48,Nate Iese,4803,,,,,5.0,,Active,{'channel_id': '1116853024057196544'},UCLA,19718.0,['TE'],,,,75,,27.0,,nate,,1994-09-25,9999999.0,48.0,30925.0,,nfl,[],b25cb6c6-4a02-4cd8-ae91-c98658f31f4c,TE,242,iese,Nate,nateiese,,,,,,
6714,371,12449.0,Barwin,,,1571115644925.0,University of Detroit Jesuit (MI),285191.0,False,6074.0,#connorbarwin-NFL-FA-53,Connor Barwin,371,,,,5267.0,13.0,00-0027022,Inactive,,Cincinnati,8565.0,['LB'],,,,76,,35.0,,connor,,1986-10-15,9999999.0,53.0,9310.0,,nfl,[],9f98ec9c-fac4-48f2-996c-9c7558f64221,LB,255,barwin,Connor,connorbarwin,,,,,,
6715,1835,16721.0,Easley,,,1538578210851.0,Curtis (NY),557185.0,False,9396.0,#dominiqueeasley-NFL-FA-91,Dominique Easley,1835,,,,9606.0,8.0,00-0031425,Inactive,,Florida,16037.0,"['DL', 'LB']",,,,74,,29.0,,dominique,,1992-04-28,9999999.0,91.0,27557.0,,nfl,[],c5573e07-97a8-4a0d-a325-753af5e564f1,LB,273,easley,Dominique,dominiqueeasley,,,,,,
6716,5863,3931397.0,Arcega-Whiteside,884921.0,,1693347909286.0,Dorman (SC),884921.0,True,13529.0,#jjarcegawhiteside-NFL-FA-83,J.J. Arcega-Whiteside,5863,,,,13976.0,4.0, 00-0035246,Active,{'channel_id': '1116853171373735936'},Stanford,20742.0,['TE'],,,,74,,26.0,,jj,,1996-12-31,9999999.0,83.0,31889.0,,nfl,[],0cc1a941-1a6d-4a4a-8c7c-88157165c126,WR,237,arcegawhiteside,J.J.,jjarcegawhiteside,,,,,,
6717,11260,,Burns,,,,Gulliver Prep (FL),,True,,#robertburns-NFL-CHI-45,Robert Burns,11260,,,,,1.0,,Active,{'channel_id': '1116852669483319296'},Connecticut,,['RB'],,,,71,,,,robert,,,9999999.0,45.0,,,nfl,[],0f9961b0-ead4-11ed-999e-03b49558b5db,FB,222,burns,Robert,robertburns,,,,,,CHI
6718,12253,,Bauer,1156498.0,,1724122221159.0,Cathedral Prep (PA),,True,18235.0,#bobauer-NFL-FA,Bo Bauer,12253,,,,,1.0,,Active,"{'channel_id': '1113708696128483328', 'rookie_year': '2024'}",Notre Dame,,['LB'],Questionable,12D6CBE3C64C,,75,,25.0,Leg,bo,,1999-12-11,9999999.0,,,,nfl,[],2b7c6570-0a32-11ef-8068-3788ace2073b,LB,253,bauer,Bo,bobauer,,,,,,
6719,4316,2513231.0,Tautu,,,1525816801406.0,Lone Peak (UT),,True,12322.0,#saetautu-NFL-FA-45,Sae Tautu,4316,,,,,5.0,,Active,{'channel_id': '1116852950770122752'},Brigham Young,19169.0,['LB'],,,,75,,29.0,,sae,,1992-06-30,9999999.0,45.0,30417.0,,nfl,[],2efc81a9-a30a-4f35-ae91-74ae7f56f180,OLB,245,tautu,Sae,saetautu,,,,,,
6720,4077,3115373.0,Adams,822003.0,,1735775430525.0,Carrollton Hebron (TX),822003.0,True,11985.0,#jamaladams-NFL-FA-25,Jamal Adams,4077,,,,12210.0,7.0,00-0033872,Active,"{'channel_id': '1116852922945110016', 'rookie_year': '2017'}",LSU,18923.0,['DB'],,E07A0392FB48,,73,,29.0,,jamal,,1995-10-17,642.0,25.0,30119.0,,nfl,[],1a92b0ad-3eb2-4df3-bf02-04c4d9ffe10c,SS,213,adams,Jamal,jamaladams,,,,,,
6721,3987,,Cable,,,,,,False,,#tomcable-NFL-FA-0,Tom Cable,3987,,,,9287.0,0.0,,Inactive,,,18822.0,,,,,,,,,tom,,,9999999.0,0.0,,,nfl,[],,,,cable,Tom,tomcable,,,,,,
6722,949,14193.0,Rodgers,,,1567201856561.0,Lamar Consolidated (TX),458097.0,False,7253.0,#jacquizzrodgers-NFL-FA-0,Jacquizz Rodgers,949,,,,6482.0,11.0,00-0028083,Inactive,,Oregon State,13299.0,['RB'],,,,66,,31.0,,jacquizz,,1990-02-06,9999999.0,0.0,24932.0,,nfl,[],91a95850-9514-49d5-b2b0-f8e21156daa0,RB,205,rodgers,Jacquizz,jacquizzrodgers,,,,,,
6723,6873,4040623.0,Mack,911710.0,,1723510551739.0,Bishop Luers (IN),,True,14546.0,#austinmack-NFL-FA-81,Austin Mack,6873,,,,,4.0,,Active,"{'channel_id': '1113708857944731648', 'rookie_year': '2020'}",Ohio State,21862.0,['WR'],,C22FCF263382,,74,,26.0,,austin,,1997-08-31,9999999.0,81.0,33039.0,,nfl,[],126811e0-f856-49c2-b36d-15e71e06f4c0,WR,215,mack,Austin,austinmack,,,,,,
6724,7682,,Molden,1049260.0,1.0,1735769431380.0,West Linn (OR),,True,15530.0,#elijahmolden-NFL-LAC-22,Elijah Molden,7682,,,RCB,,4.0,,Inactive,"{'channel_id': '1113708829800951808', 'rookie_year': '2021'}",Washington,,['DB'],IR,25208AC0C087,,70,,26.0,Shin,elijah,,1999-01-30,9999999.0,22.0,,,nfl,[],0224c851-7e91-4e93-9bf8-89a8d72c55ef,CB,191,molden,Elijah,elijahmolden,,,,,,LAC
6725,479,11410.0,Parmele,,,,,,False,,#jalenparmele-NFL-FA-34,Jalen Parmele,479,,,,,4.0,,Inactive,,Toledo,9792.0,['RB'],,,,"5'11""",,31.0,,jalen,,1985-12-30,9999999.0,34.0,8953.0,,nfl,[],7ed08b41-918b-4d0b-a858-a6adc08a529c,RB,220,parmele,Jalen,jalenparmele,,,,,,
6726,208,3609.0,McCown,,,1643473821775.0,Jacksonville (TX),81059.0,True,2513.0,#joshmccown-NFL-FA-3,Josh McCown,208,,,,2090.0,20.0,00-0021206,Active,{'channel_id': '1116852778149347328'},Sam Houston State,5282.0,['QB'],,,,76,,42.0,,josh,,1979-07-04,593.0,3.0,5967.0,,nfl,[],a261fd0a-b096-4db7-bd51-2f13bde485da,QB,218,mccown,Josh,joshmccown,,,,,,
6727,8560,,Cheek,1049389.0,,1670363406668.0,David W. Butler (NC),,True,16504.0,#davischeek-NFL-FA-3,Davis Cheek,8560,,,,,1.0,,Active,"{'channel_id': '1116853496889475072', 'years_exp_shift': '1'}",Elon,,['QB'],,,,75,,23.0,,davis,,1999-02-26,314.0,3.0,,,nfl,[],ec40fda0-ca1c-11ec-aeb5-1b91b32ddede,QB,215,cheek,Davis,davischeek,,,,,,
6728,148,11331.0,Caldwell,,,,Thomas Jefferson (FL),224994.0,False,5682.0,#andrecaldwell-NFL-FA-17,Andre Caldwell,148,,,,,12.0,,Inactive,,Florida,3989.0,['WR'],,,,"6'0""",,35.0,,andre,,1985-04-15,9999999.0,17.0,8874.0,,nfl,[],fbcbda6b-3c05-4c8e-82f8-e5e851262a07,WR,200,caldwell,Andre,andrecaldwell,,,,,,
6729,8737,,Isom,949139.0,,1670280657281.0,St. Louis University (MO),,True,16412.0,#danisom-NFL-FA-0,Dan Isom,8737,,,,,2.0,,Active,"{'channel_id': '1116853522650890240', 'years_exp_shift': '1'}",Washington State,,['DB'],,,,72,,25.0,,dan,,1997-12-28,9999999.0,0.0,,,nfl,[],48f4f5a0-d207-11ec-ab20-b37737d70cc4,DB,194,isom,Dan,danisom,,,,,,
6730,2156,16833.0,Exum,,,1577914234877.0,Deep Run (VA),507515.0,True,9339.0,#antoneexum-NFL-FA-38,Antone Exum,2156,,,,,8.0,00-0031267,Active,{'channel_id': '1116852784033955840'},Virginia Tech,16502.0,['DB'],,,,72,,30.0,,antone,,1991-02-27,9999999.0,38.0,27710.0,,nfl,[],2a027210-21b3-4723-868d-df995e5d7441,SS,219,exum,Antone,antoneexum,,,,,,
6731,5644,3048659.0,Fields,,,,Providence Day,,True,13184.0,#bryonfields-NFL-FA-0,Bryon Fields,5644,,,,,4.0,,Active,{'channel_id': '1116853137391484928'},Duke,20503.0,['DB'],,,,71,,27.0,,bryon,,1994-08-23,9999999.0,0.0,,,nfl,[],7e84ea1f-b59a-48cd-9bce-513190fef260,DB,185,fields,Bryon,bryonfields,,,,,,
